steam_appid,name,developers,publishers,categories,genres,required_age,n_achievements,platforms,is_released,release_date,additional_content,total_reviews,total_positive,total_negative,review_score,review_score_desc,positive_percentual,metacritic,is_free,price_initial (USD)
1154460,"Furries & Scalies: Love's Lizards Lost, Charity Pack: More Stuff",['Stegalosaurus Game Development'],['Stegalosaurus Game Development'],"['Single-player', 'Downloadable Content', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",14.0,0,"['windows', 'mac', 'linux']",True,2022-02-21 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,1.99
1155320,Fell Seal: Arbiter's Mark - Missions and Monsters,['6 Eyes Studio'],['Fulqrum Publishing'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",14.0,0,"['windows', 'mac', 'linux']",True,2020-06-23 00:00:00,[],52,41,11,6,Mostly Positive,78.8,0,False,12.99
1155280,Deck of Ashes - Unique Character Skins,['AYGames'],"['ESDigital Games', 'WhisperGames']","['Downloadable Content', 'Family Sharing']","['Adventure', 'Indie', 'RPG', 'Strategy']",0.0,0,"['windows', 'mac']",True,2019-09-20 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1155240,X-Plane 11 - Add-on: Aerosoft - Airport Genf,"['PAD-Labs GmbH', 'Omar Masroor']",['Aerosoft GmbH'],"['Single-player', 'Shared/Split Screen PvP', 'Downloadable Content', 'Partial Controller Support', 'Includes level editor', 'Family Sharing']",['Simulation'],0.0,0,"['windows', 'mac', 'linux']",True,2019-09-09 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,29.99
1155140,Soulfire: The Crow Hunter,"['AyDream Co., Ltd.']",[],"['Multi-player', 'Online PvP', 'Downloadable Content', 'In-App Purchases', 'Partial Controller Support', 'Family Sharing']","['Action', 'Indie']",0.0,0,['windows'],True,2019-09-20 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.99
1155041,SQUIDS FROM SPACE - Officer's Commission,['Fun Bits'],['Fun Bits'],"['Multi-player', 'Online PvP', 'Downloadable Content', 'Full controller support']","['Action', 'Casual', 'Indie']",13.0,0,['windows'],True,2019-10-04 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,0.99
1155030,Minotaur OST,['U7 committee'],"['U7 committee', 'indienova']","['Single-player', 'Additional High-Quality Audio']","['Adventure', 'Indie']",0.0,0,"['windows', 'mac', 'linux']",True,2019-09-05 00:00:00,[],2,2,0,0,2 user reviews,100.0,0,False,6.99
1154870,Old school maze Music,['CSM'],['W. T. B.'],"['Single-player', 'Downloadable Content']","['Adventure', 'Casual', 'Indie']",0.0,0,['windows'],True,2021-04-28 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,1.99
1155530,Source Code - Break Arcade Games Out,"['Dan Zaidan', 'Gamecraft Studios']",['Dan Zaidan'],"['Single-player', 'Downloadable Content']","['Action', 'Casual', 'Free To Play', 'Indie']",0.0,0,['windows'],True,2019-09-20 00:00:00,[],0,0,0,0,No user reviews,0.0,0,True,0.0
1155381,War Theatre: Blood of Winter - Beak and Talon,['Arcade Distillery'],[],"['Single-player', 'Multi-player', 'Online PvP', 'Shared/Split Screen PvP', 'Downloadable Content', 'Full controller support', 'In-App Purchases']","['Free To Play', 'RPG', 'Strategy']",0.0,0,"['windows', 'mac']",True,2019-09-18 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1155380,War Theatre: Blood of Winter - Max Pass,['Arcade Distillery'],[],"['Single-player', 'Multi-player', 'Online PvP', 'Shared/Split Screen PvP', 'Downloadable Content', 'Full controller support', 'In-App Purchases']","['Free To Play', 'RPG', 'Strategy']",0.0,0,"['windows', 'mac']",True,2019-09-18 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,9.99
1156280,Fantasy Grounds - Devin Night Token Pack #114: Magical Mounts (Token Pack),"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",0.0,0,"['windows', 'mac']",True,2019-09-17 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1156273,Vital Signs: ED - Pediatric Respiratory Disease Package,['BreakAway Games'],['BreakAway Games'],"['Single-player', 'Downloadable Content', 'In-App Purchases']",['Simulation'],0.0,0,"['windows', 'mac']",True,2020-10-15 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1156272,Vital Signs: ED - Pediatric Rare Disease Package,['BreakAway Games'],['BreakAway Games'],"['Single-player', 'Downloadable Content', 'In-App Purchases']",['Simulation'],0.0,0,"['windows', 'mac']",True,2020-10-15 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1156271,Vital Signs: ED - Pediatric Common Disease Package,['BreakAway Games'],['BreakAway Games'],"['Single-player', 'Downloadable Content', 'In-App Purchases']",['Simulation'],0.0,0,"['windows', 'mac']",True,2020-10-15 00:00:00,[],1,0,1,0,1 user reviews,0.0,0,False,4.99
1156270,Vital Signs: ED - Injuries Package #2,['BreakAway Games'],['BreakAway Games'],"['Single-player', 'Downloadable Content', 'In-App Purchases']",['Simulation'],,0,"['windows', 'mac']",True,2020-10-15 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1156240,Fantasy Grounds - D&D Sleeping Dragon's Wake,"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",0.0,0,"['windows', 'mac']",True,2019-10-01 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1156160,Fantasy Grounds - D&D Storm Lord's Wrath,"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",0.0,0,"['windows', 'mac']",True,2019-10-01 00:00:00,[],1,1,0,0,1 user reviews,100.0,0,False,4.99
1156140,Vital Signs: ED - Injuries Package #1,['BreakAway Games'],['BreakAway Games'],"['Single-player', 'Downloadable Content', 'In-App Purchases']",['Simulation'],,0,"['windows', 'mac']",True,2020-10-15 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1156740,Red Embrace: Hollywood - Artbook,['Argent Games'],[],"['Single-player', 'Downloadable Content', 'Family Sharing']","['Casual', 'Indie']",,0,"['windows', 'mac', 'linux']",True,2019-10-07 00:00:00,[],1,1,0,0,1 user reviews,100.0,0,False,6.99
1156710,Tangledeep - Dawn of Dragons,['Impact Gameworks'],[],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Family Sharing']","['Indie', 'RPG']",10.0,0,"['windows', 'mac', 'linux']",True,2019-11-25 00:00:00,[],5,5,0,0,5 user reviews,100.0,0,False,4.99
1156660,A NIGHTMARE'S TRIP - CARRY-ON PACKAGE BONUSES,['SKY HOUR WORKS'],['SKY HOUR WORKS'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie']",0.0,0,"['windows', 'mac', 'linux']",True,2019-10-07 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,6.99
1156560,Aircraft War: Tank Wars,['ismail ozel'],[],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Remote Play Together', 'Family Sharing']","['Action', 'Casual', 'Indie']",0.0,0,['windows'],True,2019-09-09 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,0.99
1156450,Girl Kill Zombies - 18+,['GK'],['GK'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Sports']",18.0,0,['windows'],True,2019-09-24 00:00:00,[],0,0,0,0,No user reviews,0.0,0,True,0.0
1156340,Nova Drift OST,['Pixeljam'],['Pixeljam'],[],"['Action', 'Indie']",0.0,0,"['windows', 'mac']",True,2019-09-30 00:00:00,[],8,7,1,0,8 user reviews,87.5,0,False,9.99
1156310,Fantasy Grounds - Devin Night Token Pack #115: Elemental Demons (Token Pack),"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",0.0,0,"['windows', 'mac']",True,2019-09-17 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1157230,SONG OF HORROR - Episode 3,['Protocol Games'],['🚀 Raiser Games'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['Adventure'],14.0,0,['windows'],True,2019-12-13 00:00:00,[],4,4,0,0,4 user reviews,100.0,71,False,7.99
1157170,Craft The World - Temples of 4 Elements,['Dekovir Entertainment'],[],"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Indie', 'RPG', 'Simulation', 'Strategy']",,0,"['windows', 'mac']",True,2019-09-18 00:00:00,[],11,8,3,6,Mostly Positive,72.7,0,False,2.99
1156960,LoveChoice - Original Sound Tracks 3,['Akaba Studio'],['Akaba Studio'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG', 'Simulation']",0.0,0,"['windows', 'mac']",True,2019-09-12 00:00:00,[],1,1,0,0,1 user reviews,100.0,0,False,1.99
1157731,Coloring Pixels - Monsters Pack,['ToastieLabs'],['ToastieLabs'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']","['Casual', 'Free To Play', 'Indie']",,0,"['windows', 'mac', 'linux']",True,2019-10-25 00:00:00,[],11,9,2,7,Positive,81.8,0,False,0.99
1157730,Coloring Pixels - Food Pack,['ToastieLabs'],['ToastieLabs'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']","['Casual', 'Free To Play', 'Indie']",0.0,0,"['windows', 'mac', 'linux']",True,2019-09-27 00:00:00,[],21,18,3,7,Positive,85.7,0,False,0.99
1157690,Inva3D - Demo Pack,['Inva3D studio'],[],"['Single-player', 'Downloadable Content']","['Indie', 'Animation & Modeling', 'Design & Illustration']",,0,['windows'],True,2019-11-29 00:00:00,[],0,0,0,0,No user reviews,0.0,0,True,0.0
1157550,Generation Zero® - Alpine Unrest,['Systemic Reaction™'],['Systemic Reaction™'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure']",,0,['windows'],True,2019-11-26 00:00:00,[],117,95,22,8,Very Positive,81.2,0,False,7.99
1157310,Craft The World - Grottoes,['Dekovir Entertainment'],[],"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Indie', 'RPG', 'Simulation', 'Strategy']",,0,"['windows', 'mac']",True,2019-10-23 00:00:00,[],9,8,1,0,9 user reviews,88.9,0,False,0.99
1158181,Total War: WARHAMMER II - Repanse de Lyonesse,"['CREATIVE ASSEMBLY', 'Feral Interactive (Mac)', 'Feral Interactive (Linux)']",[],"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Action', 'Strategy']",,0,"['windows', 'mac', 'linux']",True,2019-12-12 00:00:00,[],0,0,0,0,No user reviews,0.0,0,True,0.0
1158180,Total War: WARHAMMER II - The Shadow & The Blade,"['CREATIVE ASSEMBLY', 'Feral Interactive (Mac)', 'Feral Interactive (Linux)']","['SEGA', 'Feral Interactive (Mac)', 'Feral Interactive (Linux)']","['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Action', 'Strategy']",,0,"['windows', 'mac', 'linux']",True,2019-12-12 00:00:00,[],354,261,93,6,Mostly Positive,73.7,0,False,9.99
1158130,Tourist Bus Simulator - Scania Touring,['TML-Studios'],['TML-Studios'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Family Sharing']",['Simulation'],,0,['windows'],True,2019-12-05 00:00:00,[],1,0,1,0,1 user reviews,0.0,0,False,12.99
1158120,Fernbus Simulator - Scania Touring,['TML-Studios'],['TML-Studios'],"['Single-player', 'Downloadable Content', 'Steam Workshop', 'Steam Leaderboards', 'Family Sharing']",['Simulation'],,0,['windows'],True,2019-12-05 00:00:00,[],10,8,2,7,Positive,80.0,0,False,12.99
1158111,SONG OF HORROR - Episode 5,['Protocol Games'],['🚀 Raiser Games'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['Adventure'],14.0,0,['windows'],True,2020-05-28 00:00:00,[],1,0,1,0,1 user reviews,0.0,66,False,7.99
1158110,SONG OF HORROR - Episode 4,['Protocol Games'],['🚀 Raiser Games'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['Adventure'],14.0,0,['windows'],True,2020-01-30 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,7.99
1158100,Expansion - Hearts of Iron IV: La Résistance,['Paradox Development Studio'],['Paradox Interactive'],"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Strategy']",,0,"['windows', 'mac', 'linux']",True,2020-02-25 00:00:00,[],1021,456,565,5,Mixed,44.7,0,False,19.99
1157930,Voice of Cards: The Isle Dragon Roars Devola's Music,['Square Enix'],['Square Enix'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['RPG', 'Strategy']",0.0,0,['windows'],True,2021-10-28 00:00:00,[],4,4,0,0,4 user reviews,100.0,0,False,2.99
1157732,Coloring Pixels - Advent Pack,['ToastieLabs'],['ToastieLabs'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']","['Casual', 'Free To Play', 'Indie']",0.0,0,"['windows', 'mac', 'linux']",True,2019-11-29 00:00:00,[],11,11,0,7,Positive,100.0,0,False,0.99
1158670,Fallout 76: Atoms,['Bethesda Game Studios'],['Bethesda Softworks'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",['RPG'],0.0,0,['windows'],True,2020-04-14 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1158620,OST: The Void of Desires,['Currant Games'],[],"['Single-player', 'Downloadable Content', 'Family Sharing']",['Indie'],,0,['windows'],True,2019-10-09 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.99
1158560,Fantasy Grounds - Pathfinder 2 RPG - Age of Ashes AP 3: Tomorrow Must Burn (PFRPG2),"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",0.0,0,"['windows', 'mac']",True,2019-09-17 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,24.99
1158540,photonflowers* - Wallpaper Pack,['aNCHOR Inc.'],['aNCHOR Inc.'],"['Single-player', 'Downloadable Content', 'Family Sharing']","['Adventure', 'Casual']",,0,['windows'],True,2019-10-22 00:00:00,[],0,0,0,0,No user reviews,0.0,0,True,0.0
1158530,Fantasy Grounds - D&D Divine Contention,"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",0.0,0,"['windows', 'mac']",True,2019-10-01 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1158491,Graviteam Tactics: Leopard's Leap,['Graviteam'],['Graviteam'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Simulation', 'Strategy']",0.0,0,['windows'],True,2021-03-08 00:00:00,[],6,4,2,0,6 user reviews,66.7,0,False,9.99
1158490,Graviteam Tactics: Furtive Spring,['Graviteam'],[],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Simulation', 'Strategy']",14.0,0,['windows'],True,2019-10-18 00:00:00,[],9,8,1,0,9 user reviews,88.9,0,False,15.99
1158441,Fables of Talumos - Digital Wallpapers Pack,['Cheesemaster Games'],[],"['Single-player', 'Downloadable Content', 'Full controller support', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0.0,0,['windows'],True,2019-09-11 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1158440,Fables of Talumos - Digital Art/Lore Book,['Cheesemaster Games'],[],"['Single-player', 'Downloadable Content', 'Full controller support', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0.0,0,['windows'],True,2019-09-11 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1158270,Police Stories – Supporter Pack,['Mighty Morgan'],['HypeTrain Digital'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Full controller support', 'Family Sharing']","['Action', 'Indie', 'Simulation', 'Strategy']",0.0,0,"['windows', 'mac', 'linux']",True,2019-09-19 00:00:00,[],14,13,1,7,Positive,92.9,0,False,9.99
1158241,Crossout - Day of the Dead Pack,['Targem Games'],[],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases']","['Action', 'Free To Play', 'Massively Multiplayer', 'Racing']",,0,['windows'],True,2019-10-24 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,0.0
1158240,Crossout - Born Free Pack,['Targem Games'],['Gaijin Network Ltd'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases']","['Action', 'Massively Multiplayer', 'Racing', 'Free To Play']",,0,['windows'],True,2019-10-10 00:00:00,[],4,2,2,0,4 user reviews,50.0,0,False,15.99
1159130,Cheap Golf: SUSAN Supporter Pack,['Pixeljam'],['Pixeljam'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']","['Action', 'Indie', 'Sports']",,0,"['windows', 'mac', 'linux']",True,2019-10-14 00:00:00,[],1,1,0,0,1 user reviews,100.0,0,False,3.99
1159100,Fantasy Grounds - Devin Night Token Pack #117: Elite Orcs & Ogres (Token Pack),"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",0.0,0,"['windows', 'mac']",True,2019-09-24 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1159050,Fantasy Grounds - Devin Night Token Pack #116: Elite Goblins (Token Pack),"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",0.0,0,"['windows', 'mac']",True,2019-09-24 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1159030,Euro Truck Simulator 2 - Bulgarian Paint Jobs  Pack,['SCS Software'],['SCS Software'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Indie', 'Simulation']",,0,"['windows', 'mac', 'linux']",True,2019-12-05 00:00:00,[],29,26,3,7,Positive,89.7,0,False,0.99
